649842971	False
640386187	False
618644334	False
624429141	False
634377095	False
620580494	False
620279173	False
655114429	False
635685134	False
647286564	False
646860982	False
642004614	False
655620177	False
617042383	False
653685198	False
637044519	False
604365885	False
613382444	False
643306695	False
654975660	False
655551537	False
636454045	False
634498299	False
614656420	False
653550337	False
647000029	False
617051743	False
611329836	False
643230864	False
632768996	False
640227946	False
617925231	False
617510195	False
639958527	False
618370646	False
620706101	False
608476235	False
613627635	False
609432718	False
605928265	False
649372288	False
613084538	True
651625631	False
621718119	False
646728351	False
617443131	False
629290519	False
656521689	False
627210383	False
624438956	False
615897210	False
631854656	False
623233858	False
633089501	False
618572438	False
637762601	False
625927624	False
606841286	False
642540479	False
642089194	False
614376737	False
629142665	False
629265629	False
644582008	False
652134616	False
629026121	False
609345132	False
622915611	False
617197822	True
623521681	False
639347855	False
637201888	False
620323366	False
627796319	False
638885683	False
638319360	False
639919257	False
628157905	False
635034529	False
623256826	False
610608085	False
607598271	False
607993715	False
612200081	False
614876819	False
648331768	False
646119964	False
625553786	False
616873791	False
626760136	False
621598832	False
605367525	False
622108688	False
617600758	False
615260031	False
636281235	False
647253221	False
611002206	False
647825040	False
631932779	False
627446103	True
638874786	False
604606289	False
622462708	False
646214025	False
618730649	False
649051892	False
634928798	False
628595856	False
618217273	False
639940041	False
634807600	False
619708243	False
656297099	True
611386626	False
650290732	False
631068806	False
609587897	False
647946156	False
643658938	False
648456416	False
634893813	False
641132809	False
629413940	False
621958085	False
613674401	False
617175361	False
634529786	True
616598180	False
633307373	False
618430496	False
615286357	False
610073012	False
628809287	False
645339962	True
618088600	False
652518826	False
648261056	False
641179653	False
642170342	False
641492363	False
631220099	True
607171119	False
619507676	False
614961016	False
642374470	False
638067023	False
641281833	False
622787846	False
635196041	False
647592415	False
623086207	False
609278015	False
650362555	False
645823112	False
640661238	False
649711255	False
630214516	False
610459029	False
635033632	False
623363976	False
624811655	False
632069489	False
607150049	False
615063387	False
652500959	False
656238637	False
636074582	False
647439841	False
655791355	False
654421621	False
615129509	False
610096856	False
634596988	False
653242865	False
650878766	False
623561729	False
645011789	False
636706267	False
636763190	False
648452378	True
648302602	False
653150079	False
646403411	False
640838571	False
652578002	False
623929816	False
625140055	False
655136330	False
605855568	False
637974380	False
608743099	False
644478701	False
607476283	True
643225366	False
629597633	False
638158310	False
635219074	False
605529724	False
616004018	False
612043503	False
638197182	False
645134505	False
609212040	False
652693084	False
604646175	False
648197368	False
627430302	False
624861242	False
617052394	False
653059026	False
619449412	False
638488544	False
627678074	False
612392595	True
606588308	False
625263698	False
615656644	False
618318669	False
611445241	False
622099845	False
623905155	False
655955730	False
611680515	False
605197141	False
623949127	False
606731282	True
643981312	False
611115988	False
610522649	False
619354331	False
622448388	False
613105029	False
624084248	False
625349131	False
646707155	False
654359237	False
628679266	True
644104903	False
635086919	False
651428917	True
632157257	False
617151063	False
636638369	False
618617691	False
638823506	False
618285149	False
616672280	False
607009572	False
641538430	False
633105681	False
655905788	False
639518092	False
645939400	False
655160365	False
625661649	False
640874038	False
618698552	False
625993099	False
631805260	False
634415948	False
634753196	True
621966886	False
639303818	False
645116640	False
630309564	False
628342287	False
634591240	False
620154364	False
612311793	False
649823454	False
628512567	False
649056477	False
633587785	False
620824961	False
631835467	False
606335986	False
653528310	False
649509113	False
654719814	False
653365761	False
606911835	False
612325649	False
624680507	False
622313323	False
621002566	False
647203823	False
626502579	False
609141641	False
626206990	False
624678564	False
636997209	False
638407337	False
613935139	False
632894244	False
635591959	False
631260465	False
611564049	False
608573326	False
629187946	False
610257410	False
646716093	False
628873844	False
629348893	False
620885331	False
644004129	False
633013648	False
637137546	False
607973123	False
639193687	False
613913399	False
614775282	False
635214561	False
650600208	False
615500177	False
625181271	False
626913427	False
620894315	False
614800378	False
641927469	False
622514607	False
606558120	False
631666796	False
640547270	False
643309502	False
607618205	False
622218958	False
649906118	False
627517999	False
609776427	False
622021147	False
630805006	False
629804770	False
630708163	False
618360789	False
648472427	False
644024451	False
637103835	False
643718720	False
632996165	False
606871334	False
642204869	False
615677754	False
645711905	False
645660391	False
638503017	False
649250504	False
607763491	False
610949888	False
648955482	False
613120706	False
656002839	False
645720342	False
618419134	False
643894018	False
647894913	False
625942047	False
617005991	False
649487169	False
652954009	False
606524115	False
650790457	False
655261842	False
654015141	False
654014407	False
645248363	False
630990748	False
616008822	True
651097299	False
618437985	False
653484242	False
633038466	True
619548096	False
647086942	False
644791005	False
653786719	False
624217491	True
656480829	False
615018611	False
639448624	False
616560641	False
618087415	False
619915456	False
610197242	False
614896111	False
652058339	False
645371540	False
648945119	False
656494139	False
609721930	False
638542810	False
615941324	False
625925257	False
643299756	False
605683983	False
642410603	False
643779688	False
613432028	False
608085808	False
615657261	False
627285087	False
605219569	False
636276661	False
639320481	False
642547686	False
644944155	False
640321466	False
645468474	False
629448871	True
622611580	False
629607327	False
648199301	False
636635526	False
629802096	False
630002012	False
606408691	False
631943903	False
634081299	False
619448223	False
634343036	False
644517419	False
649417898	False
636864969	False
639291547	False
630676832	False
623601713	False
616248423	False
610219255	False
623766683	False
616740146	False
615935950	False
634820726	False
638001117	False
634021916	False
647533968	False
643770577	False
629478180	False
632128441	False
650858174	False
628905309	False
643273574	False
651721675	False
627243898	False
634341945	False
626269513	False
645366290	False
639027707	False
612114727	False
617831970	False
623406820	False
647090749	False
624170109	False
629558435	False
609352350	False
634131030	False
625109123	False
618991548	False
616552536	True
623721053	False
612802716	False
633441265	False
635364674	False
616911107	False
634863572	False
608467142	False
649397614	False
621370367	False
652750848	False
621478926	False
640730215	False
651998108	False
654515342	False
618046107	False
607110274	False
628885772	False
606381446	False
655465620	False
